Subject,Sentence,Label
psychology," Longitudinal research is a research design in which data - gathering is administered repeatedly over an extended period of time .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Scientific knowledge is empirical : It is grounded in objective , tangible evidence that can be observed time and time again , regardless of who is observing . While behavior is observable , the mind is not .","  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," 3464 . Facts are observable realities , and opinions are personal judgments , conclusions , or attitudes that may or may not be accurate .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Basically , ideas ( in the form of theories and hypotheses ) are tested against the real world ( in the form of empirical observations ) , and those empirical observations lead to more ideas that are tested against the real world , and so on .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3467 . A hypothesis is a testable prediction about how the world will behave if our idea is correct , and it is often worded as an if - then statement ( e.g. , if I study all night , I will get a passing grade on the test ) .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," 3470 . Psyche comes to represent the human soul ’s triumph over the misfortunes of life in the pursuit of true happiness ( Bulfinch , 1855 ) ; in fact , the Greek word psyche means soul , and it is often represented as a butterfly .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  0  0  0  0  0  0  0  0  0  0"
psychology," Literally , PhD refers to a doctor of philosophy degree , but here , philosophy does not refer to the field of philosophy per se .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," 3482 . Developmental psychology is the scientific study of development across a lifespan .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Personality traits are relatively consistent patterns of thought and behavior , and many have proposed that five trait dimensions are sufficient to capture the variations in personality seen across individuals .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3491 . Health psychology focuses on how health is affected by the interaction of biological , psychological , and sociocultural factors . This particular approach is known as the biopsychosocial model ( [ link ] ) .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Indirect-Defines  Indirect-Defines  Indirect-Defines  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," Counseling psychology is a similar discipline that focuses on emotional , social , vocational , and health - related outcomes in individuals who are considered psychologically healthy .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Psychoanalytic theory focuses on the role of a person ’s unconscious , as well as early childhood experiences , and this particular perspective dominated clinical psychology for several decades ( Thorne & Henley , 2005 ) .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0"
psychology," 3509 . The Skinner box is a chamber that isolates the subject from the external environment and has a behavior indicator such as a lever or a button .","  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Sleep is a state marked by relatively low levels of physical activity and reduced sensory awareness that is distinct from periods of rest that occur during wakefulness .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Wakefulness is characterized by high levels of sensory awareness , thought , and behavior .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," A circadian rhythm is a biological rhythm that takes place over a period of about 24 hours .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3524 . These individual differences in circadian patterns of activity are known as a person ’s chronotype , and research demonstrates that morning larks and night owls differ with regard to sleep regulation ( Taillard , Philip , Coste , Sagaspe , & Bioulac , 2003 ) .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," Sleep regulation refers to the brain ’s control of switching between sleep and wakefulness as well as coordinating this cycle with the outside world .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Rotating shift work refers to a work schedule that changes from early to late on a daily or weekly basis .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Sleep rebound refers to the fact that a sleep - deprived individual will tend to take a shorter time to fall asleep during subsequent opportunities for sleep .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," This is a segment of a polysonograph ( PSG ) , a recording of several physical variables during sleep .","  0  0  0  0  0  AKA  AKA  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Theta waves are even lower frequency ( 4 – 7 Hz ) , higher amplitude brain waves than alpha waves .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," A K - complex is a very high amplitude pattern of brain activity that may in some cases occur in response to environmental stimuli .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Manifest content is the actual content , or storyline , of a dream .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Latent content , on the other hand , refers to the hidden meaning of a dream .","  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Lucid dreams are dreams in which certain aspects of wakefulness are maintained during a dream state .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3548 . In sleepwalking , or somnambulism , the sleeper engages in relatively complex behaviors ranging from wandering about to driving an automobile .","  0  0  0  0  0  0  AKA  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3551 . Night terrors result in a sense of panic in the sufferer and are often accompanied by screams and attempts to escape from the immediate environment ( Mahowald & Schenck , 2000 ) .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0"
psychology," 3554 . Obstructive sleep apnea occurs when an individual ’s airway becomes blocked during sleep , and air is prevented from entering the lungs .","  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," In central sleep apnea , disruption in signals sent from the brain that regulate breathing cause periods of interrupted breathing ( White , 2005 ) .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0"
psychology," A continuous positive airway pressure ( CPAP ) device includes a mask that fits over the sleeper ’s nose and mouth , which is connected to a pump that pumps air into the person ’s airways , forcing them to remain open , as shown in [ link ] .","  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0"
psychology," These sleep episodes are often associated with cataplexy , which is a lack of muscle tone or muscle weakness , and in some cases involves complete paralysis of the voluntary muscles .","  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," In individuals diagnosed with a substance use disorder , there is a compulsive pattern of drug use that is often associated with both physical and psychological dependence . Physical dependence involves changes in normal bodily functions — the user will experience withdrawal from the drug upon cessation of use .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," In contrast , a person who has psychological dependence has an emotional , rather than physical , need for the drug and may use the drug to relieve psychological distress .","  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3563 . Drug withdrawal includes a variety of negative symptoms experienced when drug use is discontinued .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Methamphetamine is a type of amphetamine that can be made from ingredients that are readily available ( e.g. , medications containing pseudoephedrine , a compound found in many over - the - counter cold and flu remedies ) .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," Methadone is a synthetic opioid that is less euphorigenic than heroin and similar drugs .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3575 . A hallucinogen is one of a class of drugs that results in profound alterations in sensory and perceptual experiences ( [ link ] ) .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0"
psychology," 3578 . Sensory receptors are specialized neurons that respond to specific types of stimuli .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," It is also possible for us to get messages that are presented below the threshold for conscious awareness — these are called subliminal messages .","  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0"
psychology," Bottom - up processing refers to the fact that perceptions are built from sensory input .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Failure to notice something that is completely visible because of a lack of attention is called inattentional blindness .","  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0"
psychology," Frequency refers to the number of waves that pass a given point in a given time period and is often expressed in terms of hertz ( Hz ) , or cycles per second .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  AKA  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Loudness is measured in terms of decibels ( dB ) , a logarithmic unit of sound intensity .","  0  0  0  0  0  0  0  0  AKA  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," The cornea is the transparent covering over the eye .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3602 . After passing through the pupil , light crosses the lens , a curved , transparent structure that serves to provide additional focus .","  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," The cones are specialized types of photoreceptors that work best in bright light conditions .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," There is a point in the visual field called the blind spot : Even when light from a small object is focused on the blind spot , we do not see it .","  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," According to the trichromatic theory of color vision , shown in [ link ] , all colors in the spectrum can be produced by combining red , green , and blue .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," When we do this , we are relying on a number of monocular cues , or cues that require only one eye .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3620 . The outer ear includes the pinna , which is the visible part of the ear that protrudes from our heads , the auditory canal , and the tympanic membrane , or eardrum . The middle ear contains three tiny bones known as the ossicles , which are named the malleus ( or hammer ) , incus ( or anvil ) , and the stapes ( or stirrup ) .","  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  fragment  0"
psychology," The inner ear contains the semi - circular canals , which are involved in balance and movement ( the vestibular sense ) , and the cochlea .","  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," The basilar membrane is a thin strip of tissue within the cochlea .","  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3629 . Interaural level difference refers to the fact that a sound coming from the right side of your body is more intense at your right ear than at your left ear because of the attenuation of the sound wave as it passes through your head .","  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," Interaural timing difference refers to the small difference in the time at which a given sound wave arrives at each ear ( [ link ] ) .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0"
psychology," Although not well understood , Ménière 's disease results in a degeneration of inner ear structures that can lead to hearing loss , tinnitus ( constant ringing or buzzing ) , vertigo ( a sense of spinning ) , and an increase in pressure within the inner ear ( Semaan & Megerian , 2011 ) .","  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0"
psychology," 3644 . Many species respond to chemical messages , known as pheromones , sent by another individual ( Wysocki & Preti , 2004 ) .","  0  0  0  0  0  0  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," 3650 . Some individuals are born without the ability to feel pain .","  0  0  0  0  0  0  0  0  0  0  0  0  0"
psychology," 3653 . Wertheimer , and his assistants Wolfgang Köhler and Kurt Koffka , who later became his partners , believed that perception involved more than simply combining sensory stimuli .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," But unlike instincts and reflexes , learned behaviors involve change and experience : learning is a relatively permanent change in behavior or knowledge that results from experience .","  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," 3671 . The meat powder in this situation was an unconditioned stimulus ( UCS ) : a stimulus that elicits a reflexive response in an organism .","  0  0  0  0  0  0  0  0  0  0  0  0  0  AKA  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," The dogs ’ salivation was an unconditioned response ( UCR ) : a natural ( unlearned ) reaction to a given stimulus .","  0  0  0  0  0  0  0  0  0  AKA  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," The behavior caused by the conditioned stimulus is called the conditioned response ( CR ) .","  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  AKA  0  0"
psychology," 3677 . Taste aversion is a type of conditioning in which an interval of several hours may pass between the conditioned stimulus ( something ingested ) and the unconditioned stimulus ( nausea or illness ) .","  0  0  0  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0"
psychology," When an organism learns to respond differently to various stimuli that are similar , it is called stimulus discrimination .","  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0  0"
psychology," Behaviorism is a school of thought that arose during the first part of the 20th century , which incorporates elements of Pavlov ’s classical conditioning ( Hunt , 2007 ) .","  0  0  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  Direct-Defines  0  0  0  0  0  0"
